job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level
6682,Accountant,Retail,Australia,2020,56.84,81.76,46.16,38623.19,36651.47,-5.11,-1.84,63.93,26.88,3
6683,Truck Driver,Retail,Germany,2026,86.13,87.68,13.52,41817.98,36168.22,-13.51,-15.32,6.05,75.57,1
6684,Financial Analyst,Energy,Singapore,2022,56.84,64.94,38.33,68256.22,77234.23,13.15,3.43,74.46,51.18,4
6685,Accountant,Education,Singapore,2026,86.86,79.74,27.1,40260.77,37372.87,-7.17,1.19,65.39,82.99,3
6686,Teacher,Healthcare,India,2026,20.0,5.4,22.12,5253.81,5215.61,-0.73,2.95,18.89,29.84,3
6687,Software Engineer,Finance,USA,2024,6.02,21.44,58.0,128615.02,143725.89,11.75,41.64,91.94,95.76,3
6688,HR Manager,Finance,UK,2022,13.11,22.41,65.99,43609.17,44415.92,1.85,7.23,62.6,34.24,3
6689,Mechanical Engineer,Technology,Canada,2025,19.02,7.99,71.36,70686.62,66901.71,-5.35,1.27,24.86,60.97,3
6690,Teacher,Healthcare,Australia,2025,17.82,5.62,30.96,75146.85,76784.99,2.18,2.14,6.19,39.32,3
6691,Accountant,Healthcare,Australia,2026,67.29,79.2,31.05,36839.47,31894.09,-13.42,-2.7,49.25,63.47,3
6692,Accountant,Finance,UK,2022,82.53,72.18,37.48,59697.54,50904.4,-14.73,-7.27,70.57,41.78,3
6693,Truck Driver,Energy,UK,2021,72.83,71.01,28.17,42225.72,39705.42,-5.97,-5.76,5.75,29.88,1
6694,Accountant,Finance,Germany,2020,77.5,79.06,15.2,47611.19,39843.85,-16.31,1.6,76.95,31.98,3
6695,Customer Support Rep,Technology,UK,2020,67.65,78.62,14.29,24142.8,21455.91,-11.13,-4.76,93.29,21.17,2
6696,Software Engineer,Finance,Canada,2024,4.28,17.73,38.85,100849.04,105488.46,4.6,21.86,94.8,82.77,3
6697,Customer Support Rep,Technology,Germany,2025,79.31,58.67,51.04,28283.97,25541.13,-9.7,-17.26,64.03,79.97,2
6698,Marketing Specialist,Technology,Singapore,2026,23.16,61.19,75.01,50653.7,53538.35,5.69,3.65,68.98,98.28,3
6699,Teacher,Healthcare,USA,2025,8.0,3.46,51.66,64929.94,64099.3,-1.28,1.61,54.95,48.8,3
6700,Teacher,Education,India,2025,8.0,14.88,25.78,7343.49,7191.61,-2.07,2.13,20.53,28.49,3
6701,Mechanical Engineer,Manufacturing,Japan,2026,22.02,31.66,75.79,54322.97,56046.0,3.17,5.6,19.86,60.48,3
6702,Data Analyst,Manufacturing,India,2023,43.41,61.42,83.0,13624.81,13296.51,-2.41,13.86,99.0,55.71,3
6703,Truck Driver,Retail,India,2025,79.44,78.07,19.45,5321.76,4817.88,-9.47,-18.59,4.57,45.72,1
6704,Software Engineer,Healthcare,Brazil,2021,15.68,24.17,60.63,23009.77,25376.26,10.28,22.65,88.53,50.8,3
6705,HR Manager,Technology,Brazil,2020,34.43,27.36,35.05,14297.71,14150.51,-1.03,9.52,26.65,15.46,3
6706,Data Analyst,Retail,USA,2021,50.43,42.7,50.13,78539.42,78536.71,-0.0,30.94,94.5,68.61,3
6707,Accountant,Education,Germany,2025,65.49,78.09,45.22,51386.14,43692.77,-14.97,-1.52,51.6,72.99,3
6708,Software Engineer,Retail,Japan,2025,14.61,16.7,23.33,44509.69,49413.24,11.02,18.51,94.94,87.67,3
6709,Teacher,Healthcare,Canada,2021,17.98,7.6,72.65,37567.31,36097.84,-3.91,-0.89,45.91,14.39,3
6710,Customer Support Rep,Technology,Japan,2023,83.44,78.79,29.96,30763.38,26145.59,-15.01,-13.2,69.42,54.01,2
6711,Mechanical Engineer,Energy,UK,2023,10.02,15.77,38.55,34714.03,35695.65,2.83,10.2,19.61,39.31,3
6712,Mechanical Engineer,Manufacturing,USA,2022,36.55,19.71,46.91,97763.64,99152.77,1.42,7.73,19.5,35.67,3
6713,Data Analyst,Healthcare,Canada,2024,41.53,49.15,68.68,47104.65,48524.59,3.01,18.95,79.32,81.78,3
6714,Accountant,Manufacturing,Singapore,2023,86.46,65.16,23.17,29336.42,26409.55,-9.98,-6.32,58.81,51.33,3
6715,Marketing Specialist,Retail,Singapore,2024,29.98,24.1,64.48,40009.74,42253.83,5.61,19.71,79.76,76.82,3
6716,Teacher,Education,India,2025,9.42,19.5,29.91,6876.68,6481.91,-5.74,4.33,42.22,27.63,3
6717,Truck Driver,Transportation,Singapore,2021,79.25,79.08,20.54,39270.81,42445.56,8.08,-10.36,3.14,28.14,1
6718,Accountant,Healthcare,India,2024,43.2,83.19,12.41,7704.92,7386.69,-4.13,-20.0,62.38,43.06,3
6719,Customer Support Rep,Retail,Japan,2024,69.52,64.27,16.39,26105.13,22137.27,-15.2,-7.69,86.77,67.14,2
6720,Software Engineer,Technology,Canada,2024,21.08,14.45,41.06,91589.67,98978.15,8.07,27.14,94.49,82.62,3
6721,HR Manager,Technology,India,2022,21.23,38.38,30.4,13999.19,14197.02,1.41,-2.35,49.91,18.74,3
6722,Truck Driver,Energy,Australia,2024,87.58,87.29,16.17,59325.96,54053.05,-8.89,-9.93,2.0,50.04,1
6723,Truck Driver,Retail,USA,2023,74.44,77.74,17.7,60185.11,61119.54,1.55,-12.47,4.9,54.61,1
6724,Mechanical Engineer,Energy,Brazil,2026,33.53,29.35,52.82,13581.07,14814.97,9.09,13.71,12.14,43.94,3
6725,Financial Analyst,Energy,Germany,2021,66.94,56.59,70.4,58107.2,61132.91,5.21,-13.35,75.36,45.7,4
6726,Data Analyst,Manufacturing,USA,2023,36.2,41.09,59.75,77454.21,80517.2,3.95,10.37,73.24,76.2,3
6727,Marketing Specialist,Technology,India,2021,38.38,59.92,68.32,9693.2,9617.23,-0.78,17.99,72.68,38.97,3
6728,Customer Support Rep,Technology,Japan,2022,81.9,64.24,17.52,32433.8,30541.27,-5.84,-18.11,77.42,52.88,2
6729,Data Analyst,Manufacturing,USA,2024,23.88,40.27,37.2,57306.66,60879.87,6.24,11.58,85.68,86.7,3
6730,Data Analyst,Technology,UK,2023,43.03,30.86,29.26,17849.34,18758.79,5.1,17.23,75.9,73.65,3
6731,HR Manager,Healthcare,USA,2024,29.14,4.69,58.44,83196.98,88078.18,5.87,2.85,46.6,48.39,3
6732,Data Analyst,Manufacturing,Canada,2021,39.63,50.7,51.79,57586.1,55262.37,-4.04,23.49,73.78,58.46,3
6733,Data Analyst,Technology,Canada,2022,35.56,58.76,57.3,51347.13,54963.25,7.04,13.96,77.12,71.89,3
6734,Truck Driver,Transportation,Japan,2023,81.31,82.46,9.27,32138.84,31455.96,-2.12,-8.21,4.43,51.69,1
6735,Marketing Specialist,Healthcare,Singapore,2023,42.11,57.31,52.29,49808.69,54528.51,9.48,12.45,78.83,76.81,3
6736,Teacher,Healthcare,USA,2026,17.12,16.59,24.43,71254.96,67055.44,-5.89,7.83,5.64,48.06,3
6737,HR Manager,Technology,USA,2026,43.6,23.11,30.97,92126.81,92587.46,0.5,4.51,61.51,56.32,3
6738,Customer Support Rep,Transportation,Germany,2026,58.39,76.26,20.68,22271.55,19328.46,-13.21,-11.17,75.39,79.25,2
6739,HR Manager,Manufacturing,Australia,2020,31.79,43.24,13.23,78187.2,83874.12,7.27,6.57,49.49,12.05,3
6740,Accountant,Retail,Canada,2024,65.76,81.74,35.76,52577.79,44014.22,-16.29,1.61,73.88,56.11,3
6741,HR Manager,Finance,Canada,2023,30.54,42.32,38.18,80002.02,77981.32,-2.53,2.01,49.52,45.08,3
6742,Software Engineer,Healthcare,Australia,2020,27.26,3.0,57.63,81192.6,88315.34,8.77,28.7,97.04,50.63,3
6743,Data Analyst,Finance,Brazil,2021,30.57,60.5,64.66,10253.78,10613.9,3.51,24.16,78.34,51.38,3
6744,Financial Analyst,Technology,Japan,2020,37.54,86.72,76.76,36843.64,33318.07,-9.57,-5.07,54.98,27.19,4
6745,Marketing Specialist,Retail,Germany,2022,34.12,52.61,51.9,54052.12,49857.05,-7.76,-1.88,67.91,54.02,3
6746,Financial Analyst,Healthcare,India,2025,43.65,35.48,54.62,13227.2,12046.72,-8.92,-0.45,70.83,59.92,4
6747,Mechanical Engineer,Technology,Australia,2022,22.75,10.52,37.68,81365.21,88478.75,8.74,3.56,18.42,35.09,3
6748,Accountant,Healthcare,Japan,2025,55.3,82.79,31.35,37314.73,34427.46,-7.74,-4.34,70.35,65.49,3
6749,Accountant,Education,Canada,2022,71.06,83.61,28.35,67854.39,62649.48,-7.67,-10.37,40.07,49.02,3
6750,Software Engineer,Retail,UK,2020,23.02,19.85,33.52,59976.26,65952.16,9.96,23.98,86.14,66.51,3
6751,Mechanical Engineer,Transportation,Australia,2024,27.35,24.91,58.96,89195.92,98260.54,10.16,6.49,18.97,47.94,3
6752,Data Analyst,Retail,Australia,2021,30.14,32.35,72.81,77192.54,82317.6,6.64,5.97,72.52,52.91,3
6753,Financial Analyst,Finance,Canada,2023,42.87,59.01,49.97,64299.51,60545.2,-5.84,3.56,76.11,59.26,4
6754,HR Manager,Education,Brazil,2025,22.16,34.6,32.08,17804.22,16801.02,-5.63,1.75,59.31,37.46,3
6755,Mechanical Engineer,Transportation,Singapore,2023,15.92,28.53,45.07,59098.69,65188.09,10.3,-3.37,23.17,42.9,3
6756,Financial Analyst,Finance,Australia,2023,42.33,53.94,50.64,73945.99,70586.77,-4.54,-9.43,87.33,50.93,4
6757,Marketing Specialist,Finance,Germany,2022,25.61,51.58,42.37,43468.37,45509.22,4.7,3.15,74.4,54.09,3
6758,HR Manager,Technology,USA,2024,18.84,25.89,61.55,90856.74,93321.55,2.71,-4.52,49.86,47.07,3
6759,Teacher,Healthcare,Germany,2023,12.29,13.35,52.98,52604.8,55615.94,5.72,3.5,48.62,26.08,3
6760,Data Analyst,Technology,Australia,2021,38.48,38.9,57.88,73804.7,75938.64,2.89,13.5,85.33,59.44,3
6761,Financial Analyst,Healthcare,USA,2021,61.59,69.48,22.56,74955.81,71845.36,-4.15,-9.1,68.97,46.73,4
6762,Software Engineer,Finance,UK,2025,13.16,10.34,58.15,73202.5,68945.19,-5.82,19.49,99.0,95.82,3
6763,Software Engineer,Finance,Brazil,2024,13.31,10.6,46.03,34041.86,35938.44,5.57,11.35,81.9,71.79,3
6764,Truck Driver,Transportation,India,2020,86.28,87.8,22.54,4326.42,3961.82,-8.43,-15.48,11.1,17.76,1
6765,Mechanical Engineer,Technology,Australia,2023,12.2,29.32,47.05,69091.06,76262.67,10.38,12.64,36.35,45.13,3
6766,HR Manager,Technology,Singapore,2024,23.05,21.77,25.01,65196.37,72165.95,10.69,2.71,72.72,50.28,3
6767,Data Analyst,Retail,India,2023,36.48,48.62,78.05,16853.65,18182.39,7.88,17.31,67.59,56.53,3
6768,Marketing Specialist,Retail,Australia,2026,53.54,47.34,60.72,48844.77,53344.63,9.21,-0.47,58.01,84.93,3
6769,Teacher,Education,India,2026,9.4,16.39,48.75,6731.37,6673.04,-0.87,0.41,49.94,36.52,3
6770,Software Engineer,Technology,Singapore,2026,14.95,11.03,20.07,68493.17,71377.01,4.21,23.1,85.76,96.51,3
6771,Data Analyst,Retail,USA,2023,52.65,52.24,56.43,100870.27,107132.03,6.21,10.89,61.3,82.72,3
6772,Financial Analyst,Finance,Singapore,2020,35.67,52.86,71.56,60693.15,58433.22,-3.72,-10.52,73.87,40.25,4
6773,Mechanical Engineer,Technology,UK,2020,10.37,18.73,24.13,59796.88,65179.72,9.0,2.24,21.54,23.36,3
6774,Marketing Specialist,Healthcare,India,2020,55.6,41.33,41.86,7975.07,7861.39,-1.43,9.32,78.66,27.98,3
6775,HR Manager,Healthcare,Australia,2022,19.62,50.23,45.96,81489.25,85754.1,5.23,6.83,70.45,25.24,3
6776,Financial Analyst,Finance,Brazil,2021,33.11,46.4,38.66,5610.67,5749.0,2.47,-0.53,52.46,29.14,4
6777,Software Engineer,Healthcare,Singapore,2024,17.74,23.3,74.17,51345.88,51919.02,1.12,10.71,92.84,95.62,3
6778,Accountant,Healthcare,Germany,2025,75.29,89.23,38.74,43199.8,39381.75,-8.84,-1.87,55.74,61.32,3
6779,Teacher,Education,USA,2020,4.84,3.94,46.58,45941.4,45747.9,-0.42,8.16,16.03,16.27,3
6780,Teacher,Healthcare,Germany,2020,7.31,11.67,52.67,70966.01,71919.72,1.34,0.44,76.79,11.93,3
6781,Mechanical Engineer,Manufacturing,Germany,2026,18.42,39.45,55.61,48858.32,47074.52,-3.65,10.17,28.11,60.19,3
6782,Marketing Specialist,Healthcare,Brazil,2022,10.71,57.9,55.64,9450.78,9401.49,-0.52,-1.53,72.68,52.28,3
6783,Mechanical Engineer,Manufacturing,Germany,2023,32.93,37.47,62.86,50171.43,54481.32,8.59,3.62,17.58,47.53,3
6784,Financial Analyst,Finance,Brazil,2021,49.76,33.44,40.51,13721.68,12644.68,-7.85,-1.38,75.72,31.77,4
6785,Software Engineer,Technology,Japan,2026,8.65,22.22,44.42,46263.68,46262.75,-0.0,19.18,86.87,99.0,3
6786,HR Manager,Healthcare,Brazil,2026,36.47,24.5,65.14,8458.51,8532.94,0.88,1.93,61.67,37.36,3
6787,Data Analyst,Retail,USA,2021,38.75,45.71,87.47,110422.61,117414.93,6.33,3.54,80.81,64.58,3
6788,Truck Driver,Energy,Japan,2020,78.18,83.69,20.7,41867.33,38282.66,-8.56,-0.5,5.03,25.74,1
6789,Accountant,Finance,Brazil,2021,77.78,70.21,45.35,5497.79,5213.83,-5.16,-7.03,61.54,32.92,3
6790,Teacher,Healthcare,Australia,2025,22.62,10.61,3.17,55640.11,56954.34,2.36,-0.83,64.28,39.69,3
6791,Customer Support Rep,Retail,Canada,2023,68.09,72.59,48.15,39789.11,31726.61,-20.26,-1.53,79.94,56.94,2
6792,Marketing Specialist,Healthcare,Canada,2023,41.79,34.92,47.57,60266.3,63751.45,5.78,5.07,84.96,60.95,3
6793,Truck Driver,Retail,UK,2020,93.28,84.65,21.08,37605.41,34695.53,-7.74,-14.75,5.33,21.32,1
6794,Data Analyst,Healthcare,UK,2026,44.33,31.03,65.63,76498.24,73127.55,-4.41,19.96,70.1,98.9,3
6795,Accountant,Healthcare,Brazil,2022,86.51,75.09,34.63,10764.69,9932.15,-7.73,-7.81,73.25,31.47,3
6796,Truck Driver,Retail,USA,2024,82.7,82.32,22.59,52466.82,48916.54,-6.77,-21.54,12.28,59.16,1
6797,HR Manager,Healthcare,UK,2020,17.73,16.74,24.71,57154.71,58592.99,2.52,15.14,54.3,16.74,3
6798,Accountant,Retail,Australia,2025,69.94,76.3,34.28,55898.77,53181.0,-4.86,1.23,35.37,60.84,3
6799,Software Engineer,Healthcare,Japan,2020,6.17,3.0,74.39,44799.73,44657.37,-0.32,0.56,84.32,62.31,3
6800,Financial Analyst,Healthcare,Brazil,2024,59.18,44.26,50.75,25402.73,24827.97,-2.26,1.78,78.58,56.7,4
6801,Truck Driver,Retail,Japan,2025,89.4,83.89,8.67,50224.16,50881.39,1.31,-16.05,3.93,60.27,1
6802,Customer Support Rep,Finance,Singapore,2021,65.09,54.45,47.01,25860.59,23720.22,-8.28,-9.62,79.5,48.33,2
6803,Marketing Specialist,Healthcare,Singapore,2020,43.73,54.79,43.75,56047.98,53948.25,-3.75,14.25,82.2,41.48,3
6804,Accountant,Education,UK,2025,66.05,88.01,20.99,43054.02,42823.06,-0.54,4.44,70.79,62.81,3
6805,Accountant,Manufacturing,UK,2020,61.64,66.86,34.82,40783.87,39804.65,-2.4,-6.99,76.87,29.13,3
6806,Teacher,Education,UK,2021,20.51,7.41,57.35,46957.34,48284.17,2.83,-0.92,61.89,17.63,3
6807,Marketing Specialist,Retail,Japan,2022,44.61,30.86,41.58,26523.19,25400.66,-4.23,22.85,70.97,50.74,3
6808,Financial Analyst,Finance,UK,2023,53.4,53.35,48.86,61644.31,57363.68,-6.94,8.85,93.83,62.01,4
6809,Financial Analyst,Energy,Brazil,2020,46.62,63.62,35.38,12109.02,11796.09,-2.58,-14.87,78.34,26.13,4
6810,Teacher,Healthcare,Australia,2020,12.48,15.27,39.88,74126.78,75231.49,1.49,6.43,13.62,12.35,3
6811,Software Engineer,Finance,Singapore,2022,18.15,27.28,54.52,74369.86,81587.7,9.71,17.3,81.39,76.4,3
6812,Mechanical Engineer,Transportation,USA,2022,22.41,27.26,46.17,102416.27,110951.14,8.33,3.91,26.93,43.47,3
6813,Customer Support Rep,Technology,Canada,2020,74.63,67.75,29.46,50119.93,45804.64,-8.61,-7.97,71.4,36.67,2
6814,Customer Support Rep,Retail,Japan,2026,66.78,69.76,12.83,29707.5,24136.01,-18.75,-13.23,79.99,86.55,2
6815,Marketing Specialist,Retail,Singapore,2026,23.44,33.56,57.28,15699.55,16022.59,2.06,7.71,81.9,98.35,3
6816,Customer Support Rep,Finance,Brazil,2025,89.77,76.91,21.96,7046.95,6716.19,-4.69,2.03,84.98,60.32,2
6817,Data Analyst,Manufacturing,Australia,2022,48.63,48.48,63.12,43635.34,51111.57,17.13,19.1,84.46,58.09,3
6818,Software Engineer,Finance,Brazil,2020,18.87,26.96,81.27,19792.0,20104.68,1.58,18.65,82.97,42.29,3
6819,HR Manager,Education,Brazil,2022,31.39,27.63,47.87,9178.2,9493.16,3.43,2.78,68.69,27.45,3
6820,Truck Driver,Manufacturing,Australia,2026,83.38,78.67,27.05,75264.82,63829.91,-15.19,-2.75,6.14,67.67,1
6821,Teacher,Healthcare,Canada,2024,21.5,6.67,56.54,53860.08,56994.9,5.82,9.16,37.1,29.89,3
6822,Mechanical Engineer,Manufacturing,Australia,2024,31.41,31.47,41.4,78939.69,80575.38,2.07,6.09,16.81,51.42,3
6823,Truck Driver,Transportation,Canada,2020,93.66,74.84,28.44,49927.68,44360.28,-11.15,-12.41,8.14,22.61,1
6824,Teacher,Healthcare,India,2025,4.52,3.44,38.0,3000.0,3203.66,6.79,-12.26,38.97,25.81,3
6825,Financial Analyst,Energy,Germany,2021,57.65,49.0,50.34,68445.91,70253.58,2.64,-1.3,79.23,35.11,4
6826,Software Engineer,Healthcare,UK,2026,8.5,24.61,78.35,102632.79,113400.97,10.49,19.65,88.91,89.94,3
6827,Software Engineer,Healthcare,Canada,2025,5.06,7.87,35.27,72177.82,84472.33,17.03,27.92,87.46,94.23,3
6828,Teacher,Education,USA,2024,7.38,9.07,40.38,76561.42,80216.47,4.77,-0.22,20.97,39.48,3
6829,Truck Driver,Energy,Brazil,2020,75.27,71.58,28.87,6593.88,6364.16,-3.48,-8.49,6.91,21.91,1
6830,HR Manager,Education,Australia,2020,33.98,21.02,41.08,57540.62,56298.78,-2.16,-2.92,53.11,20.31,3
6831,Customer Support Rep,Transportation,Germany,2026,75.7,76.92,17.96,27921.62,26093.01,-6.55,-12.88,75.33,93.18,2
6832,Marketing Specialist,Retail,Australia,2020,48.77,46.27,56.33,52150.48,53650.5,2.88,12.78,72.41,41.6,3
6833,Truck Driver,Manufacturing,Canada,2020,71.67,65.96,25.26,44201.52,43342.64,-1.94,0.26,8.15,11.1,1
6834,Truck Driver,Energy,Canada,2020,71.69,77.86,18.97,55752.24,54137.57,-2.9,-13.06,2.35,20.45,1
6835,Truck Driver,Transportation,Canada,2022,65.96,84.55,36.64,54796.6,57951.44,5.76,-19.44,8.59,45.6,1
6836,Data Analyst,Technology,Japan,2024,49.62,44.44,42.46,17910.3,18203.14,1.64,6.43,66.04,80.62,3
6837,Truck Driver,Manufacturing,India,2023,82.81,79.03,21.36,6082.64,5981.7,-1.66,-9.14,3.25,34.55,1
6838,Data Analyst,Retail,Brazil,2022,50.86,46.91,70.82,6092.63,6405.97,5.14,25.99,72.47,51.75,3
6839,Truck Driver,Transportation,Brazil,2022,95.93,94.58,30.13,5203.67,4931.8,-5.22,-10.38,6.75,30.08,1
6840,Financial Analyst,Energy,India,2020,46.75,73.42,37.07,17453.29,16429.7,-5.86,-12.08,74.16,23.88,4
6841,Mechanical Engineer,Manufacturing,India,2022,25.19,17.65,45.53,16173.25,15946.52,-1.4,6.25,34.32,29.29,3
6842,Marketing Specialist,Retail,Germany,2020,48.55,33.54,59.49,56518.42,58803.91,4.04,8.19,83.51,40.56,3
6843,Accountant,Education,UK,2022,72.21,75.72,38.16,51575.23,49917.37,-3.21,-9.53,64.58,49.47,3
6844,Mechanical Engineer,Technology,USA,2023,22.79,33.38,42.52,111390.59,117106.5,5.13,14.13,32.79,53.92,3
6845,HR Manager,Manufacturing,USA,2025,36.19,23.48,27.79,73276.99,77297.4,5.49,6.58,68.59,56.81,3
6846,Teacher,Education,Canada,2026,20.77,6.32,52.05,67056.61,67088.88,0.05,3.6,43.46,46.93,3
6847,Teacher,Education,India,2022,21.33,12.32,37.54,7133.65,7395.07,3.66,-0.48,62.88,14.63,3
6848,HR Manager,Manufacturing,Canada,2025,44.7,24.82,32.86,82351.36,80927.36,-1.73,-7.65,69.91,48.35,3
6849,Marketing Specialist,Retail,Canada,2022,18.13,37.0,55.32,69319.39,77298.58,11.51,9.74,76.72,50.19,3
6850,Truck Driver,Energy,Brazil,2025,69.52,89.87,7.9,9888.11,8351.4,-15.54,-7.93,9.37,55.43,1
6851,HR Manager,Education,Brazil,2024,23.97,10.71,59.69,8137.22,7952.28,-2.27,-1.31,80.3,39.43,3
6852,Teacher,Education,USA,2020,3.0,11.92,10.56,43221.54,43032.24,-0.44,3.07,11.89,12.96,3
6853,Data Analyst,Retail,UK,2026,38.17,49.96,92.16,24387.56,25023.28,2.61,9.83,78.58,92.45,3
6854,Mechanical Engineer,Transportation,USA,2023,31.66,31.53,35.74,77693.19,85495.13,10.04,13.83,19.03,51.38,3
6855,Data Analyst,Healthcare,USA,2022,49.2,44.23,66.37,96166.6,95849.82,-0.33,30.03,88.95,74.1,3
6856,Financial Analyst,Technology,Canada,2026,46.15,51.02,70.52,77602.25,74236.17,-4.34,-0.55,73.78,88.32,4
6857,HR Manager,Finance,UK,2022,35.06,19.44,41.44,51759.03,53034.1,2.46,7.83,81.57,37.83,3
6858,Marketing Specialist,Healthcare,India,2023,46.18,47.12,34.21,8803.04,9051.06,2.82,9.08,76.65,47.24,3
6859,Accountant,Finance,USA,2026,77.03,61.61,16.97,82627.85,80192.18,-2.95,-5.72,77.08,82.6,3
6860,Mechanical Engineer,Energy,Japan,2025,20.65,31.62,56.4,58154.64,58592.41,0.75,4.27,5.42,48.86,3
6861,Financial Analyst,Finance,UK,2025,38.71,75.93,36.01,77366.52,89070.54,15.13,-1.63,66.0,77.07,4
6862,Accountant,Education,Canada,2026,81.59,76.85,41.63,62828.45,56625.86,-9.87,-3.24,43.17,67.83,3
6863,Data Analyst,Technology,Australia,2023,26.72,51.89,68.62,57041.63,60232.62,5.59,16.25,76.86,65.74,3
6864,Mechanical Engineer,Technology,Canada,2022,23.87,16.8,59.52,62100.47,68094.24,9.65,7.48,14.81,34.5,3
6865,Teacher,Healthcare,USA,2024,13.37,5.96,14.99,54893.08,54764.79,-0.23,-1.63,41.74,26.43,3
6866,Financial Analyst,Finance,Singapore,2022,56.24,65.99,55.61,52078.96,51041.24,-1.99,3.35,58.7,59.83,4
6867,Accountant,Healthcare,UK,2022,80.89,83.12,25.97,54294.85,52999.15,-2.39,-14.68,62.07,46.67,3
6868,Teacher,Healthcare,Canada,2020,11.12,13.6,34.61,46264.64,45180.84,-2.34,3.24,43.75,6.24,3
6869,Customer Support Rep,Retail,Brazil,2020,76.13,81.3,23.55,8222.63,8377.74,1.89,-10.72,72.9,25.28,2
6870,Accountant,Retail,UK,2020,93.68,72.05,26.57,50677.25,51987.15,2.58,-18.93,80.87,19.21,3
6871,Software Engineer,Healthcare,India,2020,7.17,18.33,72.65,15397.23,17319.14,12.48,36.43,91.74,45.77,3
6872,Truck Driver,Manufacturing,USA,2020,78.92,78.35,27.42,61201.84,47226.44,-22.83,-0.79,5.39,20.49,1
6873,Accountant,Retail,Brazil,2020,61.67,67.95,44.94,8865.27,7881.63,-11.1,-11.61,64.29,24.82,3
6874,Accountant,Healthcare,India,2026,70.48,66.92,20.09,10120.86,10060.17,-0.6,-13.53,67.65,55.18,3
6875,Software Engineer,Retail,Australia,2026,13.94,10.91,20.28,53254.03,59269.45,11.3,32.74,92.89,99.0,3
6876,Accountant,Retail,India,2023,60.61,85.56,21.9,9286.37,9305.85,0.21,-9.67,55.46,37.64,3
6877,Customer Support Rep,Finance,Australia,2022,54.27,82.86,40.2,37813.39,34797.57,-7.98,-1.23,66.2,43.28,2
6878,Truck Driver,Energy,India,2026,76.8,78.44,7.34,3480.9,2877.99,-17.32,-21.46,2.0,41.12,1
6879,Teacher,Education,Japan,2022,10.37,11.3,45.45,49122.76,51361.52,4.56,0.13,41.51,11.0,3
6880,Accountant,Healthcare,USA,2022,53.7,79.12,27.38,98278.92,93527.17,-4.83,-9.16,78.37,51.38,3
6881,Accountant,Manufacturing,Japan,2021,46.37,61.42,9.3,44862.11,43730.17,-2.52,0.74,68.63,29.38,3
6882,Software Engineer,Healthcare,Japan,2023,22.74,13.22,60.2,47827.65,47623.48,-0.43,28.67,89.68,67.68,3
6883,Accountant,Finance,Singapore,2023,75.92,76.03,40.51,46970.69,45643.85,-2.82,-0.76,82.09,51.83,3
6884,Marketing Specialist,Finance,Brazil,2024,36.41,55.32,37.25,5209.78,5786.44,11.07,2.61,75.74,56.31,3
6885,Financial Analyst,Finance,Australia,2026,58.05,52.08,24.39,65750.84,62901.94,-4.33,2.88,86.7,74.94,4
6886,Software Engineer,Finance,Canada,2024,22.11,7.9,41.2,78158.24,82554.24,5.62,26.01,88.54,90.12,3
6887,Customer Support Rep,Retail,UK,2025,75.84,78.05,40.6,36709.78,31856.7,-13.22,-10.84,93.64,83.41,2
6888,Marketing Specialist,Finance,Brazil,2024,55.34,47.43,22.49,9754.19,9546.36,-2.13,17.93,74.38,59.1,3
6889,Data Analyst,Manufacturing,Canada,2022,46.74,27.44,65.08,45112.95,47196.78,4.62,17.42,86.86,65.23,3
6890,Customer Support Rep,Retail,Canada,2025,65.13,71.1,21.69,28680.0,23672.99,-17.46,-16.01,78.17,78.85,2
6891,Data Analyst,Technology,Australia,2025,14.15,40.01,84.79,50376.32,49460.73,-1.82,12.86,88.57,85.3,3
6892,Truck Driver,Energy,Japan,2026,59.87,96.87,37.65,32281.72,27368.57,-15.22,-11.39,2.0,71.3,1
6893,Financial Analyst,Technology,Singapore,2025,50.25,53.5,39.46,73786.49,71977.68,-2.45,-0.06,67.59,79.58,4
6894,Software Engineer,Finance,Japan,2025,6.74,29.95,61.04,54855.42,58587.12,6.8,24.49,94.18,90.35,3
6895,Data Analyst,Retail,Germany,2025,40.68,52.98,73.47,48655.85,49145.94,1.01,22.61,83.59,93.56,3
6896,Truck Driver,Retail,India,2025,67.68,82.82,24.03,5285.49,5153.58,-2.5,-20.1,2.71,52.08,1
6897,Financial Analyst,Finance,Japan,2024,52.38,60.86,33.06,52458.68,48264.27,-8.0,-14.85,78.52,60.39,4
6898,Software Engineer,Healthcare,UK,2021,11.34,15.28,59.39,72976.91,83596.59,14.55,20.65,84.33,71.26,3
6899,Teacher,Education,Canada,2025,13.96,6.23,22.06,52609.61,55158.13,4.84,8.85,49.66,39.02,3
6900,Software Engineer,Finance,Germany,2026,26.58,29.96,63.2,49260.24,51307.79,4.16,26.57,93.3,99.0,3
